title,ad_id,desc,city,country
In Store Sales Consultant - Carrick On Shannon Part Time,5257203908,"We are currently recruiting a Part time In Store Sales Consultant for our Carrick - On - Shannon store. Thanks to eir’s extensive fibre infrastructure, driving sales of Mobile, Fixed Line, Broadband and TV packages has made eir stores one of the most exciting places to work and we’re continuing to grow. We’re looking for a Customer focused Sales Consultant with a strong attention to detail to join our successful team. There is a full time position available that requires full flexibility for a 5/7 day working week. Our colleagues will be proficient in the following: Customer Service . We believe in putting the customer first and we expect our colleagues to offer a world class service that encourages customer loyalty. Listening. Our colleagues listen to customers so they can get a greater understanding of our customer’s news and can advise them on what package will best suit their needs. Engagement. Our colleagues engage naturally with our customers to build a rapport that encourages them to come back to our stores. Teamwork . Our colleagues work as part of a team to achieve Store KPI’s as well as individual targets. Technology. Our colleagues have a genuine interest in technology and keep up to date with the latest developments so that they can be confident when advising our customers on our products and services. The Ideal candidate: - Should be highly motivated and passionate about our brand. Should work well as part of a team but can also work on their own initiative. Should have experience in a similar background, but this is not essential. Should have the ability to work under pressure and be target driven. Should have excellent communication and presentation skills. Should have a positive ‘can - do’ attitude. What we offer in return: - Competitive Salary. Uncapped commission. Flexible working hours. Our Full - time contract is 28 - 40hrs per week. Full training and continuous support. Opportunities to further your career within the Synchro group no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK. This is a part-time job.",Carrick-On-Shannon,Ireland
Masseuse required for new salon,3523559211,"Opportunities available for temporary and part time masseuses to work on a day rate basis for a new salon due to open in the coming month in Dublin City Centre. Previous experience would be a distinct advantage but willingness to learn and right attitude will be considered. If interested send a mail to massageenvyireland@gmail.com outlining your experience, your required day rate and a recent photo. Interviews and trials will be held over the next few weeks. no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! Yes – This message may be reposted elsewhere.",Dublin,Ireland
Hair Stylist (Full or Part Time),5083793133,"Job Description Are you a talented Stylist who enjoys being creative? Do you want to be part of an award-winning and expanding salon? Elysian Hair & Skin Care located in Dunboyne Co. Meath have an excellent and exciting opportunity for an experienced and creative Stylist to join their team. Our staff are highly trained and offer a vast range of hair, beauty, and skincare treatments. We have both full and part time positions available. This is a fantastic opportunity to join a very friendly, career-driven, and hard working team where training and career development are so important to us. We are a growing company and would love you to be part of it! Excellent working environment and development. Contact BeautifulJobs head office on 01-9036279 Send your CV below, or apply using our NEW APP. Primary Duties If you have experience doing any of the following please apply: CuttingColouringHighlightsBalayageHair Extensions Other Duties Booking and rebooking clients Ability to run a busy column Proper Sanitation & DisinfectionOrganize & Clean Hair StationRetail Products & Up-Sell Services Requirements No experience required 2 years experience on the floor is essential Experience working with professional ranges Experience working with targetsAbility to deliver a 5 star customer experience no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK. This is a part-time job.",Dunboyne,Ireland
Part Time Sales Assistant,5270775241,"Job Description Part of our success is owed to our dynamic, commercially driven and passionate Team and with growth comes opportunity so we are looking for Part Time Sales Assistants to join us. As part of our Sports Direct team your talent will be managed to ensure you reach full potential and have a world of opportunities to explore. Want More? Add another 50¢ per hour? €1 per hour? €5 per hour? Great earning potential with our 5* Commission Scheme. The JobCan You Deliver a Fantastic Customer Service In a Fast-Paced Store Environment? You Have The Ability To Control How Much You Earn?At Sports Direct that. s the job description. Join Us Now! Qualifications Must HavesThe Drive To Earn As Much As You Can. Commitment To Improve Your Retail Skills. Enthusiasm To Be No.1. no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK. This is a part-time job.",null,Ireland
Masseuse Required for New Salon,3836567306,"Opportunities available for temporary and part time masseuses to work on a day rate basis for a new salon due to open in the coming month in Dublin City Centre. Previous experience would be a distinct advantage but willingness to learn and right attitude will be considered. If interested send a mail to massageenvyireland@gmail.com outlining your experience, your required day rate and a recent photo. Interviews and trials will be held over the next few weeks. no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Dublin,Ireland
Part Time Sales Assistant - Sports Direct,5275767359,"Company DescriptionSports Direct. com is THE retail success story of the last decade. Our unrivalled growth across the UK and Europe really sets us apart from the rest. We have no intention of slowing down and we have a mind blowing continued expansion plan. Job Description Part of our success is owed to our dynamic, commercially driven and passionate Team and with growth comes opportunity so we are looking for Part Time Sales Assistants to join us. As part of our Sports Direct team your talent will be managed to ensure you reach full potential and have a world of opportunities to explore. Want More? Add another 50¢ per hour? €1 per hour? €5 per hour? Great earning potential with our 5* Commission Scheme. The JobCan You Deliver a Fantastic Customer Service In a Fast-Paced Store Environment? You Have The Ability To Control How Much You Earn?At Sports Direct that. s the job description. Join Us Now! Qualifications Must HavesThe Drive To Earn As Much As You Can. Commitment To Improve Your Retail Skills. Enthusiasm To Be No.1. Additional Information This is Part Time Sales Assistant role All your information will be kept confidential according to EEO guidelines. no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK. This is a part-time job.",null,Ireland
Part-time Executive Assistant - HR,5064319445,"- Part-time Executive Assistant - HRDo you have an interest in HR and communications coupled with PA or administration experience- Then this is the role for youur client, a global pharmaceutical firm in City West looking to recruit a candidate to support the Head of HR and Executive Leadership Teamhis role provides great exposure in a relaxed culturemmediate start ideal,Role Objective:The objective of this role is to ensure that the Head of HR and Executive LT have the necessary support to assist them in performing their roles effectively, within a highly dynamic and fast paced environmentt-s a -hands-on role- that will span across a range of activities including analytical, administrative, workflow review, process improvement, projects and communicationsr>Responsibilities Providing a professional and positive profile for the company as the primary point of on behalf of the ELT to all internal and external stakeholdersbr> Manage and co-ordinate all travel arrangements and accommodation on behalf of the ELTbr> Meeting preparation and logistics, assuring that all meetings are organised in a professional and effective way by developing agendasbr> Fielding and conserving of time by reading, filtering, researching, and routing correspondence; drafting letters and documents; collecting and analysing information; initiating communicationsbr> Ensuring all participants understand the of meetings and expectationsollowing from this you would be expected to raise actions and chase them where requiredbr> Provide communications support and support people initiatives as neededbr> Manage all corporate events and entertainment, ensuring in line with budget and specific requirementsbr> Ability to co-ordinate project work as assigned by the Head of HR or ELTbr>Key Skills and RequirementsMinimum 5 years Personal Assistant experience to ELT levelbr>Experience support a HR Director or HR teambr> Digital proficiency is essentialbr> You will be a highly resourceful professional, who is comfortable working in a fast-paced dynamic environmentbr> You will be flexible, proactive, and efficient with a proven record of commitment to professional and client service excellencebr> Strong written and verbal communication, administrative and organisational skillsbr> Have the ability to maintain a realistic balance among multiple prioritiesbr>Benefits:Salary - -50, - -60, pro-rataFor more information on this Executive Assistant job Anglim on -5927851 or E-mail or r> no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK. This is a part-time job.",Dublin,Ireland
Wanted Childminder for 2 Children (Ballincollig),775621031,"We are looking for an experienced child minder to mind our 2 little girls Tuesday to Friday at our house from 3pm - 6pm. The girls are aged 4 years, and 6 months. The position will start in April and continue for the foreseeable future. We would prefer if the successful person has their own car (just in case of an emergency). Please reply to this ad outlining your age, experience and any qualifications in childcare, first aid etc... that you might have. Non Smoker Please. Thank you no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK. This is a part-time job.",Ballincollig,Ireland
Spa Attendant Part-Time Weekends,5102093320,"PART TIME SPA ATTENDANT REQUIREDRainforest Day Spa, located in Enniskerry are hiring a part-time Spa Attendant for the Weekends/p>Previous experience is welcome but not necessary as full training will be givenood level of spoken English is requiredhe role involves regular cleaning and maintenance of the Spa, Laundry and stocking Changing Areas and Treatment Rooms/p>IMMEDIATE START REQUIREDp>If you think you would be suitable to this role, aren no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK. This is a part-time job.",Enniskerry Wicklow,Ireland
Part Time Risk Operations Executive,5083737763,"The Role…This opportunity is for somebody with the ability to think clearly under pressure and work accurately in an exciting, fast - paced environment. The ideal candidate must have a passion for learning about this area of our business, an inquisitive mindset and the drive to achieve challenging targets. The successful candidate will be tasked with a range of operational responsibilities aligned to offering a first - class horse racing experience for our Exchange and Sportsbook customers. Furthermore, this placement will provide the chance to learn basic Risk Management techniques and thus gain some insight into the dynamic world of live trading. What You'll be Doing…Problem SolvingNo two days are the same in our department, so we love people who are always thinking on their feet. Whether it's discovering new automated solutions, liaising with third party providers, reacting to unexpected events on the track or collaborating with other teams to achieve common goals, only those able to think creatively when required will be able to help us drive the team forwards. Operational ExcellenceThe first - rate production, administration and monitoring of our betting markets is essential for offering the industry - leading service we crave for. If you have the necessary attention to detail, together with a robust and organised workload - management style, with the ability to set the right example to others, then this role could kickstart your career in the betting industry. MissionThe strategic outcomes we strive for are, to provide a fast, reliable and easy to use betting experience, to enable our customers to bet at just the right price and to operate as efficiently as possible across all our platforms. The successful candidate will always need to keep these in mind and align their actions with them at all times. What We're Looking for… High computer literacy - proficient level of Microsoft Excel neededGood numeracy skills, plus a familiarity with odds and probabilities would be an advantageDiligence, accompanied by a willingness to embrace a high - performance cultureDrive to succeed, push boundaries and exhibit core company values and behavioursWe don't expect you to know all the intricacies of racing or betting, just have a desire to learn no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK. This is a part-time job.",Dublin,Ireland
SEN Teaching Assistant - Long Term - Part Time,5458477451,"SEN Teaching Assistant – Year 2 and Year 3 (1:1 support) John Wheeldon Primary Stafford Immediate Start – Long Term 20 hours per week over 5 days (up to 15 hours extra per week) £70 - £80 per day About the Role. We require a highly motivated and creative SEN Teaching Assistant to support a students within years 2 and 3 who is currently working to a lower ability and have complex learning difficulties including challenging behaviour. The school are looking for someone who is very nurturing, patient, good communication skills and good with behaviour management. They are looking for the right person who has the ability to build lasting relationships which will be significant in the students development and progression. About the School John Wheeldon Primary Academy has a long and proud history, consisting of 100 years of education in Stafford. This Academy is committed to providing the best kind of learning experiences to each and every child, helping them to be proud of their accomplishments and their place in society. This position is starting immediately therefore I urge you to apply ASAP in order to get the application in process. Why Should You Apply? Fantastic FREE opportunities for CPD Gain great experience in schools We pay immediately to scale on long term positions. Find the work you want to do on our Candidate portal Weekly PAYE payments If You are interested in the role, apply today or for more information on this and other teaching opportunities across The Supply Register contact Tim via email or the resourcing team on telephone. Visit our website for more vacancies and opportunities across The Supply Register no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK. This is a part-time job.","Stafford, Stafford Ireland,",Ireland
"Lecturer Assistant Professor in Creative Writing, UCD …",5087385144,"Share Applications are invited for a , part time 0FTE post of a Lecturer/Assistant Professor in Creative Writing within UCD School of English, Drama and Filmr> Applicants must be established and experienced writers with a strong record of publication and be able to contribute to undergraduate and postgraduate teaching in this rapidly developing area in the Schoolhe post requires expertise in the writing and teaching of prose fiction in particular, and we are also in applicants who could contribute to at least one other area of writing expertisehe successful candidate will teach in the BA programme in English with Creative Writing, the MA and MFA programmes in Creative Writing, and supervise and mentor PhD and postdoctoral projectsr> Creative Writing at UCD is characterised by its strong links with high profile individual writers and with arts organisations in , Ireland and beyondhe successful candidate would be expected to contribute to these links, and play a part in sustaining a programme that brought visiting writers to the campus for readings and to interact with studentsbr>Equality, Diversity and InclusionUCD is committed to creating an inclusive environment where diversity is celebrated, and everyone is afforded equality of opportunityo that end the university adheres to a range of equality, diversity and inclusion policiese encourage applicants to consult those policies here e welcome applications from everyone, including those who identify with any of the protected characteristics that are set out in our Equality, Diversity and Inclusion policyr>95 Lecturer/Asst Professor Above the Bar Salary Scale:-54, - -, per annum, pro rata Appointment will be made in accordance with the Department of Finance guidelinesr> :17:00hrs local Irish time on Applications must be submitted by the and time specifiedny applications which are still in progress at the closing time of 17:00hrs Local Irish Time on the specified will be cancelled automatically by the systemCD are unable to accept late applicationsr> Note:Hours of work for academic staff are those as prescribed under Public Service Agreementsplease follow link below: Prior to application, further information including application procedure should be obtained from the Work at UCD website:UCD do not require assistance from Recruitment Agenciesny CV's submitted by Recruitment Agencies will be returnedr> Career Level Not Required Candidate Requirements Essential Minimum Experienced Required Years:0 no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK. This is a part-time job.",Dublin Ireland,Ireland
"Retail Advisor - Part Time Perm (Mahon RS, Cork)",5270769324,"Who you are:You are a strong teammate with a focus on bringing a first class customer service to our customers, with previous experience delivering on this. You are open-minded, innovative and daring. You have the passion, drive and skills to help us continue driving growth and excellence across Vodafone. As a Retail Advisor, you will be passionate about driving sales and supporting your store and team in achieving a range of critical metrics in both sales and customer experience. You will be guided by the Vodafone values, which are being Customer Obsessed and Ambitious & Competitive. We need you to embrace these from the start!What your job role will entail: • Achievement of individual sales targets set by the business on a weekly, monthly and quarterly basis • Ensure all administration associated with the role is completed correctly and within agreed timeframes • Ensure you consistently deliver a first class experience to all our customers. Keeping updated on new products and services to be able to advise our customers accordingly • Take ownership of your customer's queries or needs, dealing with them in a positive manner to ensure that all aspects are resolved and/or seen through to completion • Be an ambassador for the Vodafone brand The skills that you will need: • We are obsessed with our customers! You must have the ability to take ownership of your customer’s experience and issues to achieve a positive outcome • Flexibility on working hours due to the opening and closing times of our stores • You are a strong communicator with the ability to tailor your style depending on the audience • You are self-motivated, outgoing and energetic • You enjoy working on your own and as part of your wider team to achieve customer satisfaction and important metrics The Vodafone Spirit:You will achieve success in Vodafone by following the Vodafone spirit behaviours! Customer Obsessed - We are passionate about meeting and exceeding our customer expectations every timeDigital Vodafone - We create and deliver new products, services and ways of working that delight our customers. We use our digital tools to create a unique experience for our customersAmbitious & Competitive - We bring energy and passion to our work and always aim to beat the competitionOne Company, Local Roots – We work across Vodafone to achieve the best outcome for our customers, employees and stakeholders while giving back to our community Our three pillars of Speed, Simplicity and Trust underpin the Vodafone spirit behaviour. Speed - Here at Vodafone, we like to be first to deliver to the Irish Market! We relentlessly prioritise and pursue the outcomes that matter to our business while making rapid business decisionsSimplicity – We make things simple for our customers, partners and colleagues through our customer obsession and digital tools. We challenge complexity and provide simpler solutionsTrust - We are reliable and transparent to deal with. We deliver for others and trust others to do likewise Why choose us? When you join the Vodafone Team, you will have the chance to grow your career while also experiencing some serious benefits! There are vast opportunities to progress from a retail advisor to various opportunities across the business, from assistant manager to head office! Some of the benefits that you will receive along the way are: • Competitive Commission Structure – Not only will you receive a competitive salary but you will also get the chance to earn additional commission on top of this! • Free Phone Bill – When you join the team, your phone bill is on us! You will also receive mobile phone purchasing discounts • Learning and Development – We provide extensive training to all of our employees so they can progress in their careers! There is also the Vodafone University where our employees can gain incredible skills! • Exclusive Discounts – Receive additional discounts for you, your Family and Friends on Vodafone Products! • And many more… We are passionate about our employees! Here at Vodafone we want you to bring your whole self to work and we enable this with our progressive workplace policies. We are proud supporters of the LGBTQ+ community and Vodafone is committed to support all of their employees at work. We are an equal opportunities employers where our people can be at their best. Closing Date: 18/05/2021 #LI-JB1 no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK. This is a part-time job.",Cork,Ireland
Part Time Receptionist / Admin,5072513978,"Share P/T Dental Clinic Receptionist - requiredr>immediate startbr>Duties and Responsibilities:To take enquires and arrange appointments Process payments Process incoming and outgoing postClean public areas of the clinic Order supplies Update patient records Provide administration support to dentists To support in sales and marketing as requiredMinimum one year of experience with Reception or in a similar roler>Ability to work in a small team / busy environment and communicate clearlyExcellent Confidential Excel and Office experiencer>Excellent verbal and written skills essential in Englishr>Professional telephone mannerWell-developed organisational and time management skills Career Level Entry Level Candidate Requirements Essential Minimum Experienced Required Years:0 no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK. This is a part-time job.",Dublin Cabra East Ireland,Ireland
4 x Permanent Part Time Support Workers,5275781084,"The Role: Support Workers provide a key - working supportive role for individuals supported by the Service . This role comprises of two main elements. Firstly the Support Worker is responsible for all aspects of personal care required during the day. This includes supporting individuals with their meals, personal hygiene and other related aspects of physical well - being, to the extent required by the individual. Secondly, a major focus of the Support Worker role is to assist and support People who use the Service with development of their Individual Plans and the achievement of associated outcomes, and critically, to support People who use the Service in participating in the ordinary everyday life of the community through inclusive and creative thinking. Reporting/Responsible To:Team Leader/Residential Services Manager /any other person designated by the Area ManagerQualifications/Experience/Skills:Candidates should possess the following: Candidates should have a good general education. A relevant FETAC/QQI Level 5 or equivalent qualification appropriate to the field of intellectual disability is desirable. Fluency in verbal and written English is an essential requirement of this post. At least 1 years’ experience of working with people with an intellectual disability and/or people on the autism spectrum is essential. Interpersonal skills and styles that match with the specific needs and characteristics of the group. Experience in community connecting is essential. Demonstrate Creativity, positivity and enthusiasm. Demonstrate flexibility, communication and team working skills. IT skill is an advantage A full clean manual Irish drivers’ licence is essential. Working Hours:POST 1: 2 X 50/78POST 2: 45/78POSR 3: 39/78 Based on a 14 day duty roster. The successful candidate will be required to work days/nights, early mornings, late evenings, weekends and public holidays. A sleepover commitment is a requirement of these posts. The Brothers of Charity model of service is based on Personal Outcome Measures requiring employees to be flexible in their working hours to provide a quality service delivery for each individual. Annual Leave: 22 days pro rata per annum. Remuneration: Care Assistant (Intellectual Disability Agencies) €27,435 x 11 increments - €39,148 (Max) pro rata per annum. Long Service Increment (LSI) €39,893 pro rata per annum is payable after 3 years on the maximum of the scale. Additional payments will be made for weekends, public holidays, sleepovers and night duty when worked. Tenure: These posts are permanent, part - time and pensionable. Probation: A probationary period of nine months from the date of appointment applies to the post. The employment may be terminated at any time during the probationary period should the employer find that the appointee is unsuitable to continue employment. The probation period may be extended at the Employer’s discretion. JOB DESCRIPTIONThe Brothers of Charity model of service is based on Personal Outcome Measures requiring employees to be flexible both in their approach and their working hours to provide a quality service delivery for each individual. Specific Conditions Staff must have a positive attitude towards working with persons with an intellectual disability and help to ensure that they lead as normal and enjoyable a life as possible. Staff must treat each person with an intellectual disability as an individual and at all times acknowledge and respect the rights and personal dignity of the person with an intellectual disability. Staff are required to establish and maintain relationships with adults with disabilities that are based on respect and equality and that promote their independence. Main duties and responsibilities:Team Member and Relationships: Be an active member of the Mid Roscommon Services Team. Develop and foster good relationships with People who use the Service and their families. Be a nominated key worker and ensure all documentation relating to each person who uses the Service is maintained. Co - operate on all aspects of programmes with the staff and the multidisciplinary team members. Assist with the development and implementation of programmes for a particular group of People who use the Service and contribute when appropriate to the formulation of programmes designed for the needs of individuals. Support individuals to develop their skills to promote their independence. Develop a good working relationship with families and key people involved with the people who use the Service, as appropriate. Take responsibility for the administration, storage, stock and administration of medications in accordance with the policy of the Service. Contribute to the team in the development and co - ordination of activities to ensure that each person who uses the service has an individualised service in line with New Directions. Support and facilitate individuals in community participation, integration and the development of their independence. Keep appropriate records to enable full reports on the people who use the Service to be available to the multidisciplinary staff and Team Leader/Manager. Actively contribute to and participate in ensuring compliance with HIQA standards and that care delivered is in line with our organisational policies. Support the implementation of the National Interim New Directions Standards. Assist and carry out in person household cleaning, cooking of meals, laundry and shopping. Typing up notes and maintaining all records required by the Team. Health, Safety and Hygiene: Participate in assisting people who use the Service with personal hygiene and personal care and promote their independence. Assist with exercise and physiotherapy as directed. Ensure that a high standard of cleanliness is maintained according to the service’s hygiene policy. Assist in maintaining a pleasant décor in the centre and refresh where appropriate. Be aware of and become familiar with procedures in the event of a fire, i. e. fire detection, evacuation and fire fighting. Be conscious of Health & Safety matters in the workplace and, in particular, to comply with employees’ obligations as set out under Chapter 2 of the Safety, Health and Welfare at Work Act 2005. Ensure that all accidents/incidents to the people who use the Service, staff and visitors are reported promptly via the AIRS Database. Complete the training on Medication Management and Administration. Administer medication in line with the Brothers of Charity Medication Policy. Personal Outcomes: Ensure that the care of all people who use the Service is of the highest professional standard. Ensure that the people who use the Service’s learning experience is well planned and safe. Ensure that the Individual Personal Outcomes Plan and Key Worker system is actively practiced. Assist people who use the Service in making informed decisions. Assist people who use the Service with personal banking and adhering to the National Guidelines on managing individual finances. Recording of money spent on the Data Base. Assist people who use the Service in achieving their personal goals and choices. Facilitate reporting at individual plan meetings and similar exercises. Participation in swimming activities is an essential component of the post. Participation in people who use the Service holidays and breaks away are an essential requirement of the post. Be an active participant in the Team Based Performance Process and take on roles that are assigned to you. General: Be aware of the Brothers of Charity Services policies, procedures and guidelines and operate within these in all aspects of your work. Ensure strict confidentiality in all matters concerning people who use the Service including the safe storage of reports and records. Comply with all national regulations and standards as set down by HIQA and New Directions. Responsibility in the maintenance of all databases associated with the Services. Adhere to best practice in all aspects of your work. Assist with driving and escorting people who use the Service while travelling on buses as required to all activities, in order to meet the needs of the people who use the Service Be responsible for the purchase of all consumable goods and other goods, e. g. cleaning and washing materials, and record purchases as required. Attend and participate in training as required by the service. Promote dignity at work and show respect to people who use the Service, colleagues and stakeholders in the course of duty. Perform such other duties appropriate to the post as may be assigned from time to time by the Area Manager/Residential Services Manager. All duties must be carried out in person at all times. no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK. This is a part-time job.",Roscommon,Ireland
Food Service Assistant - Part-Time,5087343961,"Job Description Share We are currently seeking a Part Time Food Service Assistant to work in the one of our Dublin sites. We are looking for someone with excellent organisational skills, the ability to prioritise their workload and have the ability to communicate effectively with a range of audiences. You will be working as part of a team but you will at times be expected to work independently and under you r own initiative. We are currently seeking a food service assistant part-time to work in the one of our Dublin sites. We are looking for someone with excellent organisational skills, the ability to prioritise their workload and have the ability to communicate effectively with a range of audiences. You will be working as part of a team but you will at times be expected to work independently and under your own initiative Main Responsibilities: To assist as directed with all aspects of preparation and presentation of food to the Company's standard and ensuring adherence to legislation including HACCP. To serve the customers to the Company's standard, to promote a friendly and welcoming atmosphere. To adhere to all allergen requirements and relay this in formation to customers To receive any training that is necessary to maintain and improve the standards of the establishment Till operation duties To ensure tables and Service areas are kept clean at all times and that all items are well stocked To assist in setting up and replenishing the food service counters To assist in wash up. To undertake all necessary cleaning to the Company's standard, according to the cleaning rota, or as directed. To ensure a high standard of personal hygiene, cleanliness and neatness ensuring full Sodexo uniform is worn at all times. To comply with Statutory and Company Hygiene Regulations in handling and storage of food and beverages The Ideal Candidate: Previous catering experience Till and cash handling experience Knowledge of HACCP About The Company In the UK and Ireland , Sodexo employs some 36,000 employees to deliver integrated facilities management services to clients at over 2,000 locations in the energy, corporate, healthcare, education, leisure, defence and justice sectors. With an annual turnover of over £1bn, we provide everything from catering, cleaning and reception to security, laboratory and grounds maintenance services, enabling our clients to focus on their core business. Career Level Entry Level Candidate Requirements Essential Minimum Experienced Required (Years): 1 Minimum Qualification: Level 2 Certificate Desirable Ability Skills: Administration, Interpersonal Skills Competency Skills: Collaboration, Teamwork Specialising In: haccp > no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK. This is a part-time job.",Dublin Ireland,Ireland
Personal Support Team Member Part Time,5109254875,"Share Dara Residential Services are looking for a new team member to support a young man, who lives in the Newcastle area of Wicklowhis young man enjoys trying out new things and exploring what-s the Confidential way to make his and contribute to the communityr>The new team member needs to be confident, outgoing, adaptable, intuitive, and creative with a sense of humour and a good community networkerou should be able to share practical skills, useful to a young man looking to develop his skills, interests and independenceou will be paid a competitive wage and will be supported by a professional management teamr>In this role, you will be working on a 1:1 basis for up to 10 hours weekly, with some flexibility on days days and times to be agreedou will have the chance to learn and apply some of the most progressive ways of supporting a person living with disability, to live a good lifer>If this exciting opportunity sparks your interest, s todayr> for completed applications is 30th , Career Level Entry Level Candidate Requirements Essential Minimum Experienced Required Years:0 no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK. This is a part-time job.",Newcastle Leamore Upper Wicklow,Ireland
Part Time Sales Assistant - Sports Direct,5275769912,"Company DescriptionSports Direct. com is THE retail success story of the last decade. Our unrivaled growth across the UK and Europe really sets us apart from the rest. We have no intention of slowing down and we have a mind blowing continued expansion plan. Job Description Part of our success is owed to our dynamic, commercially driven and passionate team and with growth comes opportunity so we are looking for Casual Sales Assistants to join us. As part of our Sports Direct team your talent will be managed to ensure you reach full potential and have a world of opportunities to explore. The JobCan You Deliver a Fantastic Customer Service In a Fast-Paced Store Environment? You Have The Ability To Control How Much You Earn?At Sports Direct that. s the job description. Join Us Now! Qualifications Must HavesThe Drive To Earn As Much As You Can. Commitment To Improve Your Retail Skills. Enthusiasm To Be No.1. Additional Information **Added Extras**5* Commission Scheme and Uncapped Earning Potential!Football Tickets, Wimbledon Tennis, Boxing and much more!20% Staff Discount!Flexible Working (Shifts and Store Locations) no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK. This is a part-time job.",Carrick-On-Shannon,Ireland
Part-Time Sales Assistant,5257231536,"Maxi Zoo Ireland are driven by the desire to make the life of pets and pets owners simpler, better and happier. To achieve this, we work hard, accept responsibility and seek every opportunity to learn about pets and customers. Maxi Zoo Ireland are currently recruiting for a Part Time Sales Assistant for our Sligo store Applicants must be flexible across the 7 day week and need to be available to work mornings, evenings,weekends and all national public holidays (Christmas included). The Role: All employees are expected to continuously learn and develop about pets, customers and the retailing industry. The successful candidate will provide a friendly, efficient and polite service by welcoming and approaching each customer The role will involve sharing your skills and knowledge with customers to ensure their pets are receiving the best possible care The candidate will become familiar with the customer’s needs and requirements through building a strong, trusting rapport. Each employee will ensure that he/she is familiar with all products and services on offer Responsibility for the store cleanliness will be shared among all team members The role of Retail Assistant will involve sales and targets with the pets needs at the forefront of everything we do. Maxi Zoo Ireland advocates responsible pet ownership and advises that a sale should be refused if it does not match the companies beliefs The employee will ensure that appropriate till and cash procedures is followed at all times The successful candidate will play an active role in his/her own career development Why join us? An opportunity to grow with Europe’s biggest pet retailer A chance to work in an environment where employees and customers share the same passion for animals Continuous learning through our induction plan, e-learning academy, classroom training environment and development plans Competitive salary Sick Pay Employee Assistance Programme Monthly commission Paid annual leave of 21 days Employee Discount –up to 40% discount that can be used within each store Career development Paid maternity and paternity leave A career that offers a work/life balance no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK. This is a part-time job.",Sligo,Ireland
"Part-time Learning Technologist, Digital Learning Department",5088430157,"This role is an exciting opportunity for an eLearning specialist to join our award-winning Digital Learning Department (DLD), working across all four campuses with a small, very dedicated team. The successful candidate will gain exposure to a wide range of eLearning tools and platforms, supporting online and blended learning activity on many and varied programmes. Reporting to the Learning Technologist Manager (Head of DLD) they will have individual responsibility for developing high-quality training guides and helping develop digital content across multiple disciplines. Working to maximise student-centred learning and engagement, liaising with programme teams and supporting all Griffith academic staff, this challenging role involves the roll-out of emergent technologies in various modes, from our high-quality classroom delivery to blended and online programmes. no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK. This is a part-time job.",Dublin,Ireland
