title,ad_id,desc,city,country
ERN6206 - Customer Delivery Representative - Galway,5242783721,"Position: Customer Delivery RepresentativeLocation: GalwayContract: Permanent, Full TimeSalary: 23,400 Per Annum, paid monthlyAre you our next Customer Delivery Representative?Rentokil Initial Ltd is currently seeking a motivated and enthusiastic Customer Delivery Representative, every day you will be required to service a cross section of customers where you will be expected to use your problem solving skills to determine the most effective solution.Job purposeTo carry out services as required at customer sites, install, fit, collect, and exchange units/products thereby ensuring excellent service at all times.Where appropriate, identify opportunities for additional sales and meet company performance targets.Wondering what a typical day for our Customer Delivery Representatives looks like?First thing:Prior to commencing work each day, you will be required to carry out a daily vehicle inspection and log any defects to your line manager.Your first call should ideally be 30km or 30 minutes from your home. Traveling to your first client is unpaid, specific arrangements will be made for colleagues whose first call is not within 30km or 30 minutes from their home.You will be expected to exercise local knowledge in arranging your day (eg. you would not set off to do a city centre call at peak times in rush hour traffic.On the Road:You will set off to your first customer in your company uniform.Your day will be spent visiting a number of unique customers. Want the good news? No two days will be the same due to the variety of customers you will meet.You will service your customers’ premises/washroom products including soap dispensers, air fresheners, nappy bins, feminine hygiene units, and floor mats.Whilst you don’t need to be an athlete, you may work up a sweat loading and unloading products/units and floor mats for your customers, so you would need to be physically fit.You will be responsible for keeping yourself safe, using the training we give you to ensure your vehicle is safe at all times, and taking care on the road.Route Finished?Great - home time! You head home taking the company van with you.When required, you will need to head back to your depot/to unload and reload.RequirementsKey ResponsibilitiesProvide excellent customer service Ensure all stock and services supplied to the customer are suitable and appropriateAlways deliver the customers' promiseReport service deficiencies to the line manager where relevantReport all vehicle defects to the service team leader immediatelyReport all accidents and incidents to the service team leader immediatelyAdhere to company Health Safety and Environmental policies and obligationsComplete all documentation and fleet management processes for vehiclesComplete all service delivery documentation using POD or hard copy paperworkAdopt driver best practicesEnsures all customer service stock is loaded and unloaded correctly for each tripThe company vehicle must be kept clean and tidy at all timesRequirementsTo be considered for the Customer Delivery Representative position you will Ideally have the following;A full clean Irish driving licenseCan do attitudeAbility to meet deadlinesExcellent communication skills both written and verbalStrong commitment to delivering customer excellenceFlexibility to go above and beyondStrong organisation skills to effectively manage and prioritise workloadGood eye for detail with a high level of accuracyAbility to use own initiative and have a positive ‘can do’ attitudeBenefitsAs well as joining a FTSE100 company, we also offer you:A competitive salary packageCompany Vehicle & fuel cardUniforms and EquipmentProgression Opportunities4 weeks annual leave increasing to 5 weeks Additional variable pay opportunity through the introduction of new businessAccess to Company pensionRefer a Friend bonusTrustPilot rewardEmployee Assistance ProgrammeCycle to Work SchemeLife AssuranceIf you would like the chance to work in this exciting role for an innovative company, please apply.For more information on the Rentokil Initial family, please visit our website Rentokil Initial is an equal opportunities employer and is committed to creating a diverse working environment. To find out how we process your data, view our privacy policy here. no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",galway,Ireland
Breakfast Chef/Cook,5244827470,"Breakfast Chef/Cook required. Breakfast Chef/Cook reuired for a busy local pub/restaurant located in Kilcolgan Co Galway, Applicants ideally must have a minimum of 2 years of experienceof food preperation,Excellent terms and conditions availble for suittable applicants. no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Galway,Ireland
Fine Dining Waiter - IRELAND,5246392932,"Looking for a motivated individual who wants an opportunity to demonstrate their abilities and develop their career in hospitality and hotel management. Range of responsibilities including delivering an excellent guest experience and working with the team to maintain the highest standards at the hotel. Excellent opportunity to gain career experience at a leading hotel in Ireland . The right candidate will have hospitality management training and experience at a 4*, 5* Hotel or fine dining restaurant. They must demonstrate a very good level of English - B2 minimum. Be excellent communicators and have the ability to problem solve in a team and individually. no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Galway,Ireland
Chef de Partie,5246408552,"Teamworx are delighted to be recruiting a Chef de Partie for a fabulous restaurant in Salthill, Co.Galway.The role:Assist the Sous Chef and Head Chef in all aspects of the kitchenMenu creativity, margin protection.To ensure that all HACCP procedures for the kitchen are adhered to.Stock control & Deliveries.Training and DevelopmentPrepare, cook and deliver quality dishesThe ideal candidate: Minimum of 2 years experience in a fast paced KitchenPassionate about Food and CookingAble to train and mentor junior kitchen teamExcellent HACCP knowledgeWhat's on offer:Salary of approx €30,000 plus tipsFantastic team environmentStaff meals on dutyGroup discountContinuous training and developmentContact Sarah on 045 898 037 for more info no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Galway,Ireland
Software Commissioning Engineer,5247742653,"Crest solutions have an exciting opportunity for a Software Commissioning Engineer to join our team and work on one of our customer sites. Working with Equipment Engineering , the successful candidate will assist R&D and Operations on New Product Development Programs and Sustaining Programs by participating on the Design, Build, Commissioning and Qualification of New Equipment as well as Equipment Upgrades. The Role is primarily based in Galway, although traveling abroad may be required from time to time and for short periods. Working times are Monday to Friday; however Weekend work may be required. What We DoCrest Solutions are an engineering and software company that supply and support the resourcing of engineers, analysts, specialists and other professionals in this field. We are home to a vibrant group of professionals, working together to deliver to our clients. As a Gold Certificated company in the NSAI Excellence Through People scheme, Crest Solutions strives to guide many of Ireland ’s most successful organisations to become more efficient, productive, flexible, competitive and innovative, through the development of great people. Responsibilities & TasksCommission, test, troubleshoot and support existing and new manufacturing equipment. Generates quotations, concepts and business cases for new and upgrade equipment. Ensures Equipment requests are processed in a timely and effective fashion and manage execution of results. Determines Project schedules and works with team and other departments across the plant to ensure adherence. Manages projects and/or portions of projects as part of a larger team. Drafts and Review Design and Compliance Quality system documentation. Develops robust, flexible, reusable, efficient and scalable manufacturing applications. Database design, development, monitoring and script authoring. Write detailed functional design requirements. Contribute to all phases of software development including design, implementation, unit test, integration, release and validation support. Provide software input on design changes for new and existing systems aligning machine functionality to customer requirements. Skills and Experience2+ years of experience in a similar role. Min Level 8 Honours Bachelor degreePC Build and troubleshooting skillsBasic understanding of machine I/O , C#SQL Server script authoring using TSQL programming/ Database DesignVisual Basic 6, Vision, Motion Control, Web application development and Software change management desirable but not required. Why Join Crest Solutions?At Crest Solutions we understand that our people are our greatest asset. For this reason and many others, we take care of them. The team in Crest Solutions benefits from a Total Rewards package. This includes great personal benefits and professional growth opportunities. An example of what is offered to our team members is as follows:Competitive salary. Full healthcare cover, leave benefits, life assurance, flexi-time and pension scheme. A varied and exciting career with Crest Solutions with opportunities to work in a cutting-edge, innovative technological environment. A structured approach to professional development opportunities with an educational assistance program. no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Galway,Ireland
Activities Coordinator,5247743524,"REQUIREMENTSSONAS trainedCare Assistant Background / FETAC Level 5Previous experience of doing activities in a nursing homeBe committed, patient and caring person with a sense of humour and a positive outlookIntroduce and review resident activity assessments on a regular basis or on a needs change basisEncourage involvement from the residentsEstablish an open relationship with each resident and encourage each resident to participateDocuments activity related information on the residents’ chartsDevelop monthly calendar of planned activitiesPACKAGE ON OFFERCompetitive Hourly rate ranging from €11.00 – €12.00 Per HourOther benefits to be discussed during the interview stageIf you have 1-2 year’s Activities Coordinator experience, qualifications outlined above no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Galway,Ireland
Cook,5257236517,"CAN YOU FOLLOW IN THE COLONEL’S FOOTSTEPS? Here’s a bit more on what you can expect from the job and some of the important experiences that can help you Show you’ve got what it takes to make the Colonel proud… The kitchen is where our Cooks freshly prepare and cook our famous chicken, just as the colonel intended. You’re an authentic brand ambassador who also happens to love our chicken and chips. As a Cook in our Back of House Kitchen you’ll freshly prepare our famous chicken. It’s over to you to make sure our product is Gold Standard and finger lickin’ good for our guests, every time. WHO WE ARE Take one man with a big idea (and some serious style), add 11 herbs and spices, 1,009 rejections, buckets of grit, ambition and southern hospitality and you’ve got KFC. It’s simple, we’re a people business that sells chicken and chips (and some other pretty epic stuff too). OUR RESTAURANT CULTURE We do things the right way. It isn’t always easy, but it’s always better. We lead with our hearts, work hard and play hard and we welcome everyone into our big KFC family. It doesn’t matter who you are, where you’re from, or what your shoe size is – everyone has a place at the Colonel’s table. All we ask is that you roll up your sleeves, get stuck in and treat our team like family and our guests as friends. It’s what the Colonel would do. That got you cluckin’ excited? Apply now- there might just be a seat for you at the Colonel’s table… no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Galway,Ireland
Waiters/ Waitress,5246652464,"Full-time Waiters/WaitressWe are currently looking to employ a friendly, passionate, and enthusiastic waiter/waitress to join our dynamic team. The potential candidate will have a minimum of 2 years’ experience working front of house in a similar environment. They will possess a strong passion for food, wine and guest service , and have a strong ability to work as part of a team. China Sichuan is a well established restaurant running for last 35 years., so it is imperative that the person taking on this position has a strong work ethic and has the ability to work as a team and multitask their duties in an efficient manner. Work experience in a busy high standard environment would be a strong advantage for the candidate taking on this role. Must be able to work legally in the EU/ Ireland no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Sandyford,Ireland
Pastry Chef - Connacht,5263957621,"Job Title: Pastry Chef - Connacht Date Posted: 5/20/2019 Location: Galway | | Pastry Chef - Connacht 4* Hotel Our client, a fabulous 4* Hotel in Connacht is seeking an experienced Pastry Chef to join their dynamic team. The Pastry Chef will support and assist the Executive Chef by overseeing the day-to-day culinary operations in the pastry section. The candidate must have previous experience in a similar role within a busy 4 or 5 star Hotel. The Candidate: Previous experience in a similar position and background ideally in 4* or 5* Hotels or Fine Dining Restaurants A Team Player and an innovative approach to food Should excel and exceed in the delivery of exceptional food whilst maintaining consistency Be an ambitious person that takes pride in their work Excellent Communication and Organisational Skills Health and Safety Awareness Fluent English At Top Staff Hospitality Recruitment, we are always interested in hearing from hospitality professionals who are looking for the next step in their career, working in Ireland & UK. If the position you are interested in is not listed above, we would still love to hear from you. We currently have opportunities available for Deputy General Manager; Operations Manager; Food and Beverage Manager; Restaurant Manager; Front Office Manager; Sales Manager; Sales Executive; Head Chef; Sous Chef; Revenue Manager and more hotel jobs . We are confident that we will be able to find the next best fit position in working towards fulfilling your career ambitions If you have any queries please feel free to contact us directly at 01 7383951 no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Galway,Ireland
Milano Pizza Chef,5263957558,"Your career. Made by you. Your safety and job security – we know these matter to you, possibly more than anything else at the moment. We want to assure you that all of our pizzerias are Covid secure and we have a range of measures in place to keep both our customers and teams safe. These include; social distancing, daily and weekly health and wellbeing checks with our teams, regular wellbeing checks that include open honest dialogue, a digital menu and cashless payment, hand sanitiser stations, a culture of handwashing on top of normal handwashing that is needed to maintain food safety standards, and enhanced cleaning regimes and sanitisation. We were recently bought by new owners, who have looked after our teams during the Covid lockdowns and have committed to further investment in our pizzerias in the coming months and years. We have exciting times ahead; come and be part of the journey. What’s in it for youWhatever you’d like to get from your job with us, we’ll support and empower you, from progression and development, to financing your studies or holiday spending money. What you get here, is made by you. Your role in our teamYou’re the heart and soul of what we do, at the centre of our restaurants crafting great tasting dishes by hand. If you’ve got a passion for food and an interest in learning, we can help you develop a career where the sky’s the limit. Not worked in a kitchen before? No problem. We offer fully paid training, that can teach you everything you need to know to work in or even run one of our kitchens. Who we areIn return, you'll work with ambitious teams, who're highly collaborative and agile, all striving to win at every opportunity. We work in an environment that values contribution from everyone and you'll join a sociable team, who've donated over £2m for our charity partners over the past 5 years. BenefitsWe offer a starting hourly rate of €11.10 but with plenty of ways to progress your career into senior kitchen, supervisory or management roles there’s lots of opportunity to earn more!Free food on shift50% discount off your whole bill when dining in our restaurants (yes, drinks included too!) Benefits portal with discounts across online and high street shopsPaid training, ongoing development and opportunitiesPensionLife insuranceEmployee support service for all our team and your families We’re proud of every one of our team members, and we value the unique story that each of us brings. Our diversity makes us stronger, and we believe that sharing and supporting what matters to us helps to break down the barriers that stop us all from truly belonging and connecting. Inclusivity and respect are at the heart of our business and are valued by our teams, customers and suppliers. PizzaExpress and Milano is a place where everyone is welcome, and everyone belongs. As such, we assess each application on the aptitude to do the job and nothing else. no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Dundrum,Ireland
Full-time Barista | Insomnia Galway,5270765239,"Insomnia Coffee is one of Europe’s largest premium coffee chains with over 150 Cafes across Ireland & the UK in a mix of directly owned and managed cafes as well as partnerships and franchises. We’re growing our business and always looking for enthusiastic coffee lovers who can deliver on the Insomnia philosophy; that you’ll get the best cup of coffee every time you visit our stores. In return, we can offer you a great work environment, where you can master your coffee and customer service skills, and opportunities to develop and progress your career with us as we continue to grow. What we offer: Competitive hourly rates | Flexible work patterns | Free meal on shift | Career progression | Digital Gym | Employee Wellbeing Programme Insomnia Baristas Have a positive and enthusiastic attitude to maintaining high standards and delivering great service with every cup Are great team members Have experience of working in an environment where high standards are maintained by frequent audits and due diligence requirements Are available to work flexible shift patterns across a seven-day operational business Previous coffee experience desirable, however, not essential as full training will be provided. INDHP no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Galway,Ireland
Partner Exp Delivery Specialist,5270762319,"What we offer Our company culture is focused on helping our employees enable innovation by building breakthroughs together. How? We focus every day on building the foundation for tomorrow and creating a workplace that embraces differences, values flexibility, and is aligned to our purpose - driven and future - focused work. We offer a highly collaborative, caring team environment with a strong focus on learning and development, recognition for your individual contributions, and a variety of benefit options for you to choose from. ! PURPOSE AND OBJECTIVES Are you passionate about relationship management and have a customer centric mindset? Do you work best in an energetic, dynamic, and multicultural environment team? Then SAP have a job for you! Partner Experience Delivery is a global organisation focused on the proactive and reactive development of over 6,000 SAP partners globally (Channel, Service , and Software). We offer a range of enablement and support services to SAP’s Partner Ecosystem. RESPONSIBILITIES AND TASKS This opportunity is a highly responsible Inside Relationship Management role where the candidate develops and maintains a 1:1 professional relationship with a number of designated SAP Partners. The PXM will maintain focus on Increasing partner satisfaction and productivity, while contributing to SAP’s growth strategy. Building a network of strong relationships with key stakeholders inside the SAP organisation, Ensuring clear and consistent communication with our partners. EDUCATION AND QUALIFICATIONS/ SKILLS AND COMPETENCIES Experience in a previous account or partner management experience Proven experience in one of the following industries: Account Management in the Software / IT Industry sector Pre - Sales Professional services & support roles Partner management Consulting Creative thinking, willingness and ability to quickly learn new concepts and technologies A pro - active and result - oriented team - player with strong communication skills Able to work independently and take ownership of assigned tasks Confidence working across all levels in an organisation, must be highly credible both internally and externally Experience with support systems, message handling and remote communication tools as well as Outlook, Excel, Word & PowerPoint Fluency in English and another European language – French Ideally DESIRABLE SKILLS Experience with SAP Systems would be an advantage Business/IT Degree EXPECTATIONS AND TASKS Clear understanding of partner management in IT space Understanding of end - to - end partner business processes Demonstrable strong interpersonal and team - working abilities Problem analysis and resolution abilities An IT/Software industry background is an advantage Relationship building/networking capabilities Troubleshooting issues in the Partner program, processes, and portals. We are SAP SAP innovations help more than 400,000 customers worldwide work together more efficiently and use business insight more effectively. Originally known for leadership in enterprise resource planning (ERP) software, SAP has evolved to become a market leader in end - to - end business application software and related services for database, analytics, intelligent technologies, and experience management. As a cloud company with 200 million users and more than 100,000 employees worldwide, we are purpose - driven and future - focused, with a highly collaborative team ethic and commitment to personal development. Whether connecting global industries, people, or platforms, we help ensure every challenge gets the solution it deserves. At SAP, we build breakthroughs, together. Our inclusion promise SAP’s culture of inclusion, focus on health and well - being, and flexible working models help ensure that everyone – regardless of background – feels included and can run at their best. At SAP, we believe we are made stronger by the unique capabilities and qualities that each person brings to our company, and we invest in our employees to inspire confidence and help everyone realize their full potential. We ultimately believe in unleashing all talent and creating a better and more equitable world. SAP is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to the values of Equal Employment Opportunity and provide accessibility accommodations to applicants with physical and/or mental disabilities. If you are interested in applying for employment with SAP and are in need of accommodation or special assistance to navigate our website or to complete your application, please send an e - mail with your request to Recruiting Operations Team: Americas: or , APJ: , EMEA: . EOE AA M/F/Vet/Disability:Qualified applicants will receive consideration for employment without regard to their age, race, religion, national origin, ethnicity, age, gender (including pregnancy, childbirth, et al), sexual orientation, gender identity or expression, protected veteran status, or disability. Successful candidates might be required to undergo a background verification with an external vendor. no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Galway,Ireland
Sales Representative Nationwide - Basic plus commission,5273553743,"Description Field Sales opportunities accross Ireland . Join our Sales Team today for a great experience and valuable income. We represent one of Irelands largest Dairy Brands and generate sales for a convenient and local household service that is almost used by every household on a daily basis. . no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Galway,Ireland
HGV Delivery Driver,5246655809,"Due to our continued expansion, EZ Living Interiors are currently looking to hire a full-time Delivery Driver for the Dublin and Naas area. This is a great opportunity for an experienced driver to operate our brand new fleet of trucks. The ideal candidate will hold a C Licence, CPC & Taco. The successful applicant will receive an attractive benefits package, including four weeks of paid holidays. Primary duties and responsibilities will include:Multi-drop furniture deliveries daily to customers’ homes and business'.Manual Handling and some basic assembly of furniture will be required for deliveries. Ensure necessary paperwork is updated and truck is kept tidyProvide professional & courteous customer serviceRequirementsMust hold a clean C License, CPC certs, and TacoPrevious experience in a multi-delivery role an advantageSuperior customer service skillsA positive work attitude with a high degree of commitmentMust be punctual and an excellent timekeeperProficient in the English language & Eligible to work in IrelandEZ Living Interiors is an equal opportunities employer. no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Sandyford,Ireland
General Manager for Bar & Restaurant in Galway. €55,5273556188,"Description Are you an experienced Bar Manager looking for your next career opportunity? Can you see yourself living and working in the vibrant City of Galway? Well we could have the ideal role for you. We are looking for an experienced General Manager on behalf our our client, a busy Bar & Restaurant located in Galway CityThis bar has an excellent reputation for good food and a great nightlife. Their clientele ranges from local to tourists and students to sports fansWhat are we looking for in our next General Manager? Previous experience of running a very busy multi outlet barExcellent managerial skills and can get the best from their teamA real hands on manager who is very operational and comfortable in all sections of the bar and restaurantExcels in customer service and instils this in all staff membersIs financially astute when it comes to budgets and costingsOversees all rosters and stocksFamiliar with all kinds of drinks from craft beers to spirits and cocktailsCan create a great working environment for staff and leads from the frontIs the face of the property when it comes to customer service and ensures all customers have a safe and pleasant experience while on the premisesFamiliar with Irish licencing lawsOn top of current market trendsCan legally work in Ireland fulltime wit no restrictions What can we offer? An excellent salary for the right candidate including bonusOngoing support and advice from the owner to help you settle inFree parkingA strong assistant management team already in placeA property that is already very well ran and established and we are just looking for our new manager to take it to the next level If you meet the criteria above and want to know more about the role, then please send your CV in confidence to Noel via the link provided and we will be in touch no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Galway,Ireland
Part Time Catering Assistant - South County Dublin,5267628280,"Our client, a leading healthcare services provider if inviting applications for the position of catering assistant on a part time basis ( Wed to Fri) at its newly refurbished facility in South County Dublin . The purpose of the role will be To provide a friendly catering service , performing a variety of manual tasks associated with food production and service in the location and to assist in the preparation of food / snacks. Key areas of responsibility : Preparing and storing food safelySetting up all tables and food service areaServing food to guests Ensuring great customer service at all timesEnsuring that the kitchen and service areas are clean and tidyAssisting with waste removal and washing upRequirements :Existing knowledge of food safety procedures preferredStrong teamwork and communication skillsPrevious experience in a restaurant/catering environment preferredAvailable to work weekly Wednesday to Friday 9am to 4pm Why work with Staffline Recruitment?Competitive rate of pay & paid accrued holidays Weekly Wages with full time hours Start your career in warehouse or factory environment Be part of great Staffline team where experienced consultants are always there to assist and adviseSWOSL no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK. This is a part-time job.",Glasthule,Ireland
Deputy General Manager for 4* Hotel in Galway,5275769911,"Description We have an exciting new role for an experienced Deputy General Manager for this beautiful 4-star property in Galway. The ideal candidate will have experience as Deputy GM in a 4 or 5-star hotel and have excellent team leadership, development, communication and organisational skills as well as strong financial acumen. As a Deputy General Manager, you will be responsible, along with the General Manager for the smooth day to day running of the hotel’s operations, ensuring a consistently high standard of guest service . This is an excellent opportunity to work with a General Manager bringing on exciting changes within the property. You must be legally able to work in Ireland with no restrictions. no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Galway,Ireland
Kitchen Porter,5059305740,"Share An exciting opportunity to join a dynamic team in a fast paced restaurantet in the picturesque setting of Blackrock, Coouth, The Clermont has established itself as one of the finest restaurants on Ireland 's east coast and is now looking to add exceptional people to an ever growing teamr>Duties:Carry out the kitchen standard operating procedures to the correct standard;Ensure the highest quality of cleanliness is maintained in the kitchen and back of house areasRemove all refuse from the kitchen and dispose of it in line with agreed proceduresStore all crockery, glassware and cutlery in accordance with departmental standardsKeep the pot wash area in a clean and organised manner ensuring that all pots, pans, etcre stored in accordance with departmental standardsEnsure all duties are completed prior to going off dutyFollow the agreed HACCP standards as trainedRequirements:Previous experience in a busy HoteI kitchenGood EnglishHardworkingExcellent attention to detailFlexible to work with various shiftsTeam playerIf this sounds like you and you think you've got what it takes to work in The Clermont, ecruitmenttheclermont Career Level Entry Level Candidate Requirements Essential Minimum Experienced Required Years:0 no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Blackrock Haggardstown Louth,Ireland
Operations Manager for Beautiful Galway Hotel,5275785699,"Description We're looking for an Ops Manager for a lovely 4-star hotel in GalwayYou would be reporting directly to the GM and would need to have a strong F&B or Rooms background. Your duty would be to ensure that each department delivers a consistently high standard of guest service . Excellent salary is on hand for the right candidate as career progression if you are a passionate hospitality professionalPlease apply with your CV on the link below and we will be in touch. no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Galway,Ireland
Cook,5273549616,"The ideal candidate will be available Full Time and will be Fully Flexible. CAN YOU FOLLOW IN THE COLONEL’S FOOTSTEPS? Here’s a bit more on what you can expect from the job and some of the important experiences that can help you Show you’ve got what it takes to make the Colonel proud… The kitchen is where our Cooks freshly prepare and cook our famous chicken, just as the colonel intended. You’re an authentic brand ambassador who also happens to love our chicken and chips. As a Cook in our Back of House Kitchen you’ll freshly prepare our famous chicken. It’s over to you to make sure our product is Gold Standard and finger lickin’ good for our guests, every time. WHO WE ARE Take one man with a big idea (and some serious style), add 11 herbs and spices, 1,009 rejections, buckets of grit, ambition and southern hospitality and you’ve got KFC. It’s simple, we’re a people business that sells chicken and chips (and some other pretty epic stuff too). OUR RESTAURANT CULTURE We do things the right way. It isn’t always easy, but it’s always better. We lead with our hearts, work hard and play hard and we welcome everyone into our big KFC family. It doesn’t matter who you are, where you’re from, or what your shoe size is – everyone has a place at the Colonel’s table. All we ask is that you roll up your sleeves, get stuck in and treat our team like family and our guests as friends. It’s what the Colonel would do. That got you cluckin’ excited? Apply now- there might just be a seat for you at the Colonel’s table… no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Carrickmines,Ireland
Kitchen Staff,5357967751,"The ideal applicants We\'re looking for fun, enthusiastic, passionate people to join our hard-working teams. We recruit for personality and, as a UK Top Employer with an award-winning training programme, we know that we can teach you the skills to succeed. What\'s in it for you? We offer competitive hourly rates for all of our team members: a free meal and a drink, when working a four-hour shift a 50% discount on food and soft drinks, when working; a 20% discount on all food, drinks and hotel accommodation (for you and up to three guests), when not working ?1 extra per hour, for hours worked between midnight and 5.59am bonus scheme - earn up to 19% of your pay availability of guaranteed-hours contracts and variable-hours contracts paid holiday free shares (after a qualifying period) loyalty reward scheme The role At a glance, your role is to deliver excellent customer service to make hungry and thirsty customers happy! We open our doors early in the morning and sometimes don\'t close them until late at night, so offering great flexibility of working hours. Under 18\'s may attract a lower rate of pay. no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Dún Laoghaire,Ireland
Confectionery Merchandiser,5275769943,"Description Confectionery Merchandiser Galway 24K plus van & package Are you are looking for a chance to step into the FMCG industry? If so, we have an excellent opportunity is for you! Our Client is seeking a hardworking, confectionary merchandiser to join their team. If you fit the bill apply today! . no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Galway,Ireland
Lecturer Above the Bar in Biomedical Engineering (Biomechanics),5275771384,"Applications are invited for the full-time, permanent position of Lecturer Above the Bar in Biomedical Engineering (Biomechanics), within the School of Engineering at NUI Galway. The new appointee will be required to make significant contributions to the teaching and research programmes in Biomedical Engineering at NUI Galway. In terms of teaching, the appointee will be expected to contribute strongly to undergraduate and postgraduate teaching programmes, student project supervision, and administration activities of the Discipline of Biomedical Engineering, the School of Engineering, and the College of Science and Engineering. Primary teaching responsibilities may be in the areas of medical device design and development, engineering computing, fundamentals of biomedical engineering, and materials engineering. Of particular importance in relation to this position will be contributions to the development and delivery of postgraduate taught programmes and modules delivered by the Discipline of Biomedical Engineering, including the development and delivery of new programmes and modules. It is expected that the appointee will develop an outstanding research programme in Biomedical Engineering, working with colleagues across the University’s academic disciplines and research institutes. Candidates with research expertise in biomedical engineering in the areas of medical device analysis, design and development, and cell and tissue mechanics and mechanobiology, would be particularly welcome. The new appointee will be expected to attract R&D funding in fundamental and applied research areas, from national and international funding sources, and to apply for major funding awards such as SFI investigators programmes, the European Research Council (ERC) Grant programmes, and H and Horizon Europe programmes, and to work closely with the medical technology industry. For informal discussion contact: Professor Peter McHugh, Email Professor Laoise McNamara, Email Please see the following weblinks for additional information: Salary: €, - €, p. a. (This appointment will be made on the Lecturer Above the Bar scale in line with current Government pay policy) Garda vetting will apply. Appointments will be conditional on work authorisation validation. Further details are available at For more information and Application Form please see website: Applications should be submitted online. Please note that appointment to posts advertised will be dependent upon University approval, together with the terms of the Employment Control Framework for the higher education sector. National University of Ireland Galway is an equal opportunities employer. no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Galway,Ireland
Cook Full Time 12 euro ph,5247742061,"CAN YOU FOLLOW IN THE COLONEL’S FOOTSTEPS? Here’sa bit more on what you can expect from the job and some of the importantexperiences that can help you show you’ve got what it takes to make the Colonelproud…The kitchen iswhere our Cooksfreshly prepare and cook our famous chicken, just as the colonel intended. You’re an authentic brand ambassador who alsohappens to love our chicken and chips. As a Cook in ourBack of House Kitchen, you’ll freshly prepare our famous chicken. It’s over toyou to make sure our product is Gold Standard and finger lickin’ good for ourguests, every time. WHO WE ARETake one man with a bigidea (and some serious style), add 11 herbs and spices, 1,009 rejections,buckets of grit, ambition and southern hospitality and you’ve got KFC. It’ssimple, we’re a people business that sells chicken and chips (and some otherpretty epic stuff too). OUR RESTAURANT CULTUREWedo things the right way. It isn’t always easy, but it’s always better. Welead with our hearts, work hard and play hard and we welcome everyone into ourbig KFC family. It doesn’t matter who you are, where you’re from, or what yourshoe size is – everyone has a place at the Colonel’s table. All we ask is thatyou roll up your sleeves, get stuck in and treat our team like family and ourguests as friends. It’s what the Colonel would do. no -- Principals only. Recruiters, please don’t contact this job advertiser. no -- Please, no phone calls about this job! no -- Reposting this message elsewhere is NOT OK.",Galway,Ireland
